date,region_code,contract_code,contract_name,calls_received,calls_answered,calls_answered_60s,calls_abandoned,calls_triaged,week_ending,pct_answered_60s,pct_abandoned,meets_60s_target
2025-11-24,South East,111AH9,Hampshire and Surrey Heath,2230,1917,471,2230,1787,2025-11-30,24.6,53.8,0
2025-11-24,South East,111AI2,Surrey Heartlands,953,793,619,808,674,2025-11-30,78.1,50.5,0
2025-11-24,South East,111AI9,"Kent, Medway & Sussex",3411,3069,2472,3163,3069,2025-11-30,80.5,50.8,0
2025-11-24,South West,111AI4,Dorset (DHC),1068,872,770,884,857,2025-11-30,88.3,50.3,0
2025-11-24,South West,111AI5,"Bristol, North Somerset & South Gloucestershire (BRISDOC)",1088,992,697,1005,986,2025-11-30,70.3,50.3,0
2025-11-24,South West,111AL2,Devon (PPG),1182,1042,847,1056,942,2025-11-30,81.3,50.3,0
2025-11-24,South West,111AL3,Cornwall (HUC),519,510,430,519,439,2025-11-30,84.3,50.4,0
2025-11-24,South West,111AL5,Somerset (HUC),554,528,418,554,455,2025-11-30,79.2,51.2,0
2025-11-24,South West,111AL6,"BaNES, Swindon & Wiltshire (Medvivo-PPG)",1158,1020,799,1052,951,2025-11-30,78.3,50.8,0
2025-11-24,South West,111AL8,Gloucestershire (Trust/IC24),647,615,577,629,597,2025-11-30,93.8,50.6,0
2025-11-25,East of England,111AC5,Cambridgeshire and Peterborough,913,892,743,913,739,2025-11-30,83.3,50.6,0
2025-11-25,East of England,111AC7,Milton Keynes,279,277,233,279,255,2025-11-30,84.1,50.2,0
2025-11-25,East of England,111AG7,Luton and Bedfordshire,717,701,610,717,642,2025-11-30,87.0,50.6,0
2025-11-25,East of England,111AG8,Norfolk including Great Yarmouth and Waveney,820,756,684,782,739,2025-11-30,90.5,50.8,0
2025-11-25,East of England,111AH4,Mid & South Essex,922,878,786,888,833,2025-11-30,89.5,50.3,0
2025-11-25,East of England,111AH7,North East Essex & Suffolk,887,766,527,791,647,2025-11-30,68.8,50.8,0
2025-11-25,East of England,111AM1,West Essex & Hertfordshire,1267,1243,1057,1267,1119,2025-11-30,85.0,50.5,0
2025-11-25,London,111AD7,South East London,1509,1386,806,1465,1253,2025-11-30,58.2,51.4,0
2025-11-25,London,111AH5,North East London,2164,2013,1149,2118,2016,2025-11-30,57.1,51.3,0
2025-11-25,London,111AJ1,North West London,1699,1567,868,1645,1587,2025-11-30,55.4,51.2,0
2025-11-25,London,111AK9,South West London (PPG),1165,1131,728,1151,1141,2025-11-30,64.4,50.4,0
2025-11-25,London,111AL9,North Central London (LAS),1221,1084,475,1181,1008,2025-11-30,43.8,52.1,0
2025-11-25,Midlands,111AL7,Midlands,10120,9907,8042,10120,9270,2025-11-30,81.2,50.5,0
2025-11-25,North East and Yorkshire,111AA1,North East,3445,3010,2342,3132,2632,2025-11-30,77.8,51.0,0
2025-11-25,North East and Yorkshire,111AI7,Yorkshire and Humber (NECS),6323,5021,2207,5870,4655,2025-11-30,44.0,53.9,0
2025-11-25,North West,111AJ3,North West including Blackpool (ML CSU),5904,5265,1808,5904,4847,2025-11-30,34.3,52.9,0
2025-11-25,South East,111AA6,Isle of Wight,258,206,182,213,207,2025-11-30,88.3,50.8,0
2025-11-25,South East,111AG9,Thames Valley,2145,1957,833,2145,1825,2025-11-30,42.6,52.3,0
2025-11-25,South East,111AH9,Hampshire and Surrey Heath,2145,1950,807,2145,1818,2025-11-30,41.4,52.4,0
2025-11-25,South East,111AI2,Surrey Heartlands,895,750,502,771,654,2025-11-30,66.9,50.7,0
2025-11-25,South East,111AI9,"Kent, Medway & Sussex",3053,2698,1959,2800,2698,2025-11-30,72.6,50.9,0
2025-11-25,South West,111AI4,Dorset (DHC),966,783,651,801,757,2025-11-30,83.1,50.6,0
2025-11-25,South West,111AI5,"Bristol, North Somerset & South Gloucestershire (BRISDOC)",1053,913,580,931,889,2025-11-30,63.5,50.5,0
2025-11-25,South West,111AL2,Devon (PPG),1089,948,680,975,841,2025-11-30,71.7,50.7,0
2025-11-25,South West,111AL3,Cornwall (HUC),514,492,424,514,432,2025-11-30,86.2,51.1,0
2025-11-25,South West,111AL5,Somerset (HUC),514,501,414,514,422,2025-11-30,82.6,50.6,0
2025-11-25,South West,111AL6,"BaNES, Swindon & Wiltshire (Medvivo-PPG)",1007,870,607,910,786,2025-11-30,69.8,51.1,0
2025-11-25,South West,111AL8,Gloucestershire (Trust/IC24),544,511,466,524,484,2025-11-30,91.2,50.6,0
2025-11-26,East of England,111AC5,Cambridgeshire and Peterborough,844,819,636,844,703,2025-11-30,77.7,50.8,0
2025-11-26,East of England,111AC7,Milton Keynes,240,239,239,240,225,2025-11-30,100.0,50.1,1
2025-11-26,East of England,111AG7,Luton and Bedfordshire,643,623,494,643,576,2025-11-30,79.3,50.8,0
2025-11-26,East of England,111AG8,Norfolk including Great Yarmouth and Waveney,844,779,649,807,791,2025-11-30,83.3,50.9,0
2025-11-26,East of England,111AH4,Mid & South Essex,949,890,760,911,849,2025-11-30,85.4,50.6,0
2025-11-26,East of England,111AH7,North East Essex & Suffolk,835,772,667,778,663,2025-11-30,86.4,50.2,0
2025-11-26,East of England,111AM1,West Essex & Hertfordshire,1224,1180,936,1224,1103,2025-11-30,79.3,50.9,0
2025-11-26,London,111AD7,South East London,1555,1474,1099,1507,1366,2025-11-30,74.6,50.6,0
2025-11-26,London,111AH5,North East London,2051,1964,1452,2002,2037,2025-11-30,73.9,50.5,0
2025-11-26,London,111AJ1,North West London,1684,1602,1240,1634,1567,2025-11-30,77.4,50.5,0
2025-11-26,London,111AK9,South West London (PPG),1146,1108,901,1118,1136,2025-11-30,81.3,50.2,0
2025-11-26,London,111AL9,North Central London (LAS),1249,1177,761,1206,1075,2025-11-30,64.7,50.6,0
2025-11-26,Midlands,111AL7,Midlands,9521,9500,9479,9521,9043,2025-11-30,99.8,50.1,1
2025-11-26,North East and Yorkshire,111AA1,North East,3217,2857,2493,2936,2561,2025-11-30,87.3,50.7,0
2025-11-26,North East and Yorkshire,111AI7,Yorkshire and Humber (NECS),6011,5274,3571,5606,4766,2025-11-30,67.7,51.5,0
2025-11-26,North West,111AJ3,North West including Blackpool (ML CSU),5528,5247,3314,5528,4921,2025-11-30,63.2,51.3,0
2025-11-26,South East,111AA6,Isle of Wight,241,200,173,210,206,2025-11-30,86.5,51.2,0
2025-11-26,South East,111AG9,Thames Valley,2040,1979,1283,2040,1835,2025-11-30,64.8,50.8,0
2025-11-26,South East,111AH9,Hampshire and Surrey Heath,1904,1843,1180,1904,1713,2025-11-30,64.0,50.8,0
2025-11-26,South East,111AI2,Surrey Heartlands,778,705,587,715,581,2025-11-30,83.3,50.4,0
2025-11-26,South East,111AI9,"Kent, Medway & Sussex",3044,2490,1517,2793,2490,2025-11-30,60.9,52.9,0
2025-11-26,South West,111AI4,Dorset (DHC),878,693,494,734,672,2025-11-30,71.3,51.4,0
2025-11-26,South West,111AI5,"Bristol, North Somerset & South Gloucestershire (BRISDOC)",853,795,585,805,785,2025-11-30,73.6,50.3,0
2025-11-26,South West,111AL2,Devon (PPG),1047,960,839,971,855,2025-11-30,87.4,50.3,0
2025-11-26,South West,111AL3,Cornwall (HUC),476,460,383,476,378,2025-11-30,83.3,50.9,0
2025-11-26,South West,111AL5,Somerset (HUC),503,487,389,503,398,2025-11-30,79.9,50.8,0
2025-11-26,South West,111AL6,"BaNES, Swindon & Wiltshire (Medvivo-PPG)",965,898,780,920,836,2025-11-30,86.9,50.6,0
2025-11-26,South West,111AL8,Gloucestershire (Trust/IC24),614,582,483,588,577,2025-11-30,83.0,50.3,0
2025-11-27,East of England,111AC5,Cambridgeshire and Peterborough,752,722,522,752,644,2025-11-30,72.3,51.0,0
2025-11-27,East of England,111AC7,Milton Keynes,259,259,258,259,247,2025-11-30,99.6,50.0,1
2025-11-27,East of England,111AG7,Luton and Bedfordshire,721,698,485,721,637,2025-11-30,69.5,50.8,0
2025-11-27,East of England,111AG8,Norfolk including Great Yarmouth and Waveney,904,848,669,878,823,2025-11-30,78.9,50.9,0
2025-11-27,East of England,111AH4,Mid & South Essex,1041,963,760,1003,887,2025-11-30,78.9,51.0,0
2025-11-27,East of England,111AH7,North East Essex & Suffolk,915,825,642,849,733,2025-11-30,77.8,50.7,0
2025-11-27,East of England,111AM1,West Essex & Hertfordshire,1514,1440,1005,1514,1307,2025-11-30,69.8,51.3,0
2025-11-27,London,111AD7,South East London,1599,1499,1070,1560,1368,2025-11-30,71.4,51.0,0
2025-11-27,London,111AH5,North East London,2190,2071,1491,2145,2084,2025-11-30,72.0,50.9,0
2025-11-27,London,111AJ1,North West London,1693,1585,1110,1649,1599,2025-11-30,70.0,51.0,0
2025-11-27,London,111AK9,South West London (PPG),1259,1208,909,1232,1259,2025-11-30,75.2,50.5,0
2025-11-27,London,111AL9,North Central London (LAS),1261,1162,748,1219,1060,2025-11-30,64.4,51.2,0
2025-11-27,Midlands,111AL7,Midlands,9988,9973,9895,9988,9228,2025-11-30,99.2,50.0,1
2025-11-27,North East and Yorkshire,111AA1,North East,3403,2911,1970,3152,2556,2025-11-30,67.7,52.0,0
2025-11-27,North East and Yorkshire,111AI7,Yorkshire and Humber (NECS),6161,5461,3917,5750,5003,2025-11-30,71.7,51.3,0
2025-11-27,North West,111AJ3,North West including Blackpool (ML CSU),5972,5417,2796,5972,5060,2025-11-30,51.6,52.4,0
2025-11-27,South East,111AA6,Isle of Wight,258,206,164,226,199,2025-11-30,79.6,52.3,0
2025-11-27,South East,111AG9,Thames Valley,2161,1904,748,2161,1769,2025-11-30,39.3,53.2,0
2025-11-27,South East,111AH9,Hampshire and Surrey Heath,2040,1796,776,2040,1668,2025-11-30,43.2,53.2,0
2025-11-27,South East,111AI2,Surrey Heartlands,767,692,529,704,604,2025-11-30,76.4,50.4,0
2025-11-27,South East,111AI9,"Kent, Medway & Sussex",3207,2621,1229,2934,2621,2025-11-30,46.9,52.8,0
2025-11-27,South West,111AI4,Dorset (DHC),982,771,442,837,742,2025-11-30,57.3,52.1,0
2025-11-27,South West,111AI5,"Bristol, North Somerset & South Gloucestershire (BRISDOC)",917,842,550,857,820,2025-11-30,65.3,50.4,0
2025-11-27,South West,111AL2,Devon (PPG),1035,960,711,980,856,2025-11-30,74.1,50.5,0
2025-11-27,South West,111AL3,Cornwall (HUC),443,424,358,443,364,2025-11-30,84.4,51.1,0
2025-11-27,South West,111AL5,Somerset (HUC),492,468,349,492,387,2025-11-30,74.6,51.2,0
2025-11-27,South West,111AL6,"BaNES, Swindon & Wiltshire (Medvivo-PPG)",909,843,641,859,794,2025-11-30,76.0,50.5,0
2025-11-27,South West,111AL8,Gloucestershire (Trust/IC24),575,552,422,560,527,2025-11-30,76.4,50.4,0
2025-11-28,East of England,111AC5,Cambridgeshire and Peterborough,925,855,595,925,712,2025-11-30,69.6,52.0,0
2025-11-28,East of England,111AC7,Milton Keynes,243,241,232,243,223,2025-11-30,96.3,50.2,1
2025-11-28,East of England,111AG7,Luton and Bedfordshire,749,712,504,749,674,2025-11-30,70.8,51.3,0
2025-11-28,East of England,111AG8,Norfolk including Great Yarmouth and Waveney,921,842,549,887,841,2025-11-30,65.2,51.3,0
2025-11-28,East of England,111AH4,Mid & South Essex,1103,994,661,1049,909,2025-11-30,66.5,51.3,0
2025-11-28,East of England,111AH7,North East Essex & Suffolk,989,880,447,932,778,2025-11-30,50.8,51.4,0
2025-11-28,East of England,111AM1,West Essex & Hertfordshire,1227,1155,801,1227,1059,2025-11-30,69.4,51.5,0
2025-11-28,London,111AD7,South East London,1503,1392,889,1459,1307,2025-11-30,63.9,51.2,0
2025-11-28,London,111AH5,North East London,2285,2143,1342,2246,2186,2025-11-30,62.6,51.2,0
2025-11-28,London,111AJ1,North West London,1860,1700,811,1796,1680,2025-11-30,47.7,51.4,0
2025-11-28,London,111AK9,South West London (PPG),1273,1206,578,1250,1261,2025-11-30,47.9,50.9,0
2025-11-28,London,111AL9,North Central London (LAS),1353,1210,541,1290,1107,2025-11-30,44.7,51.6,0
2025-11-28,Midlands,111AL7,Midlands,10204,10149,9754,10204,9479,2025-11-30,96.1,50.1,1
2025-11-28,North East and Yorkshire,111AA1,North East,3338,2917,2231,3032,2643,2025-11-30,76.5,51.0,0
2025-11-28,North East and Yorkshire,111AI7,Yorkshire and Humber (NECS),6095,5373,3925,5709,4880,2025-11-30,73.1,51.5,0
